Review,y
its rawness and vitality give it considerable punch . ,1
a live-wire film that never loses its ability to shock and amaze . ,1
the year's greatest adventure ,1
it's fairly solid--not to mention well edited so that it certainly doesn't feel like a film that strays past the two and a half mark . ,1
brims with passion : for words ,1
it's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours . ,1
the hours ,1
fudges fact and fancy with such confidence that we feel as if we're seeing something purer than the real thing . ,1
this is unusual ,1
with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's ,1
nohe's documentary about the event is sympathetic without being gullible : he isn't blind to the silliness ,1
it may not be as cutting ,1
secret ballot is a funny ,1
although devoid of objectivity and full of nostalgic comments from the now middle-aged participants ,1
it's got some pretentious eye-rolling moments and it didn't entirely grab me ,1
birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked . ,1
a muted freak-out,1
the enjoyable undercover brother ,1
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,1
jackson is always watchable . ,1
to the degree that ivans xtc . works ,1
a wild ride of a movie that keeps throwing fastballs . ,1
confessions is without a doubt a memorable directorial debut from king hunk . ,1
weird ,1
a . . . cynical and serious look at teenage boys doing what they do best - being teenagers . ,1
the film is a very good viewing alternative for young women . ,1
australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them . ,1
a dazzling dream of a documentary . ,1
a keep-'em-guessing plot and an affectionate take on its screwed-up characters . ,1
moving and vibrant . ,1
brave and sweetly rendered love story . ,1
the film proves unrelentingly grim -- and equally engrossing . ,1
a hallmark film in an increasingly important film industry and worth the look . ,1
the last kiss will probably never achieve the popularity of my big fat greek wedding ,1
if you like blood ,1
the difference between cho and most comics is that her confidence in her material is merited . ,1
sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people . ,1
there is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye . ,1
'anyone with a passion for cinema ,1
seeks to transcend its genre with a curiously stylized ,1
mordantly funny and intimately knowing . . . ,1
what makes the movie special is its utter sincerity . ,1
fast and funny ,1
one of those rare films that come by once in a while with flawless amounts of acting ,1
the aaa of action ,1
earnest ,1
an ambitious movie that ,1
nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women ,1
the film's unhurried pace is actually one of its strengths . entirely appropriately ,1
despite its floating narrative ,1
vibrantly colored and beautifully designed ,1
sweetly sexy ,1
 . . . while dark water isn't a complete wash ( no pun intended ) ,1
is truth stranger than fiction ? in [screenwriter] charlie kaufman's world ,1
for decades we've marveled at disney's rendering of water ,1
a witty ,1
more good than great but freeman and judd make it work . ,1
if you're looking for a smart ,1
could have been crisper and punchier ,1
together writer-director danny verete's three tales comprise a powerful and reasonably fulfilling gestalt . ,1
bursting through the constraints of its source ,1
 . . . quite endearing . ,1
its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story . ,1
in other words ,1
this story of a determined woman's courage to find her husband in a war zone offers winning performances and some effecting moments . ,1
like shrek ,1
a modestly made but profoundly moving documentary . ,1
it irritates and saddens me that martin lawrence's latest vehicle can explode obnoxiously into 2 ,1
not everything in this ambitious comic escapade works ,1
the performers are so spot on ,1
this slight premise . . . works because of the ideal casting of the masterful british actor ian holm as the aged napoleon . ,1
hashiguchi covers this territory with wit and originality ,1
although the film boils down to a lightweight story about matchmaking ,1
the dragons are the real stars of reign of fire and you won't be disappointed . ,1
kudos to the most enchanting film of the year . ,1
it works well enough ,1
colorful and deceptively buoyant until it suddenly pulls the rug out from under you ,1
it's a powerful though flawed movie ,1
director paul cox's unorthodox ,1
for 95 often hilarious minutes ,1
most of the things that made the original men in black such a pleasure are still there . ,1
mostly honest ,1
best enjoyed as a work of fiction inspired by real-life events . those seeking a definitive account of eisenstein's life would do better elsewhere . ,1
[westbrook] makes a wonderful subject for the camera . ,1
a film that's flawed and brilliant in equal measure . ,1
even if invincible is not quite the career peak that the pianist is for roman polanski ,1
ultimately too repellent to fully endear itself to american art house audiences ,1
hardly a film that comes along every day . ,1
harmless fun . ,1
a wild ride with eight boarders from venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival . ,1
the film's only missteps come from the script's insistence on providing deep emotional motivation for each and every one of abagnale's antics . ,1
a sweet ,1
the film belongs to the marvelous verdu ,1
more intimate than spectacular ,1
for once ,1
if you're burnt out on it's a wonderful life marathons and bored with a christmas carol ,1
moonlight mile doesn't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy . ,1
it is an indelible epic american story about two families ,1
not as well-written as sexy beast ,1
quite simply ,1
a flawed film but an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly succeeds . ,1
the filmmakers wisely decided to let crocodile hunter steve irwin do what he does best ,1
a winning and wildly fascinating work . ,1
we do get the distinct impression that this franchise is drawing to a close . ,1
worth catching for griffiths' warm and winning central performance . ,1
the tone errs on the shrill side ,1
an interesting psychological game of cat-and-mouse ,1
"a meatier deeper beginning and/or ending would have easily tipped this film into the "" a "" range ",1
the power of shanghai ghetto ,1
maintains your interest until the end and even leaves you with a few lingering animated thoughts . ,1
there is a beautiful ,1
if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure ,1
if you ignore the cliches and concentrate on city by the sea's interpersonal drama ,1
alternates between deadpan comedy and heartbreaking loneliness and isn't afraid to provoke introspection in both its characters and its audience . ,1
there aren't too many films that can be as simultaneously funny ,1
reign of fire is hardly the most original fantasy film ever made -- beyond road warrior ,1
an earnest ,1
samuel beckett applied to the iranian voting process . ,1
the bard as black comedy -- willie would have loved it . ,1
another trumpet blast that there may be a new mexican cinema a-bornin' . ,1
' . . . the film's considered approach to its subject matter is too calm and thoughtful for agitprop ,1
tadpole may be one of the most appealing movies ever made about an otherwise appalling ,1
this is a story that zings all the way through with originality ,1
as underwater ghost stories go ,1
it is a challenging film ,1
trapped won't score points for political correctness ,1
a rock-solid gangster movie with a fair amount of suspense ,1
it's incredible the number of stories the holocaust has generated . just when you think that every possible angle has been exhausted by documentarians ,1
as they used to say in the 1950s sci-fi movies ,1
there's no conversion effort ,1
like a skillful fisher ,1
a film with contemporary political resonance illustrated by a winning family story . ,1
kids five and up will be delighted with the fast ,1
an unsettling ,1
maid in manhattan might not look so appealing on third or fourth viewing down the road . . . but as a high concept vehicle for two bright stars of the moment who can rise to fans' lofty expectations ,1
much of all about lily chou-chou is mesmerizing : some of its plaintiveness could make you weep . ,1
ferrara's strongest and most touching movie of recent years . ,1
spielberg's first real masterpiece ,1
"the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a "" dungeons and dragons "" fantasy with modern military weaponry . . . ",1
more than simply a portrait of early extreme sports ,1
what i saw ,1
good-naturedly cornball sequel . ,1
the level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we've long associated with washington the actor . ,1
a deft ,1
daringly perceptive ,1
delivers more than its fair share of saucy hilarity . ,1
a fairly enjoyable mixture of longest yard . . . and the 1999 guy ritchie caper lock stock and two smoking barrels . ,1
happily ,1
hugely entertaining from start to finish ,1
it's not like having a real film of nijinsky ,1
it's probably worth catching solely on its visual merits . if only it had the story to match . ,1
like other great documentaries . . . this goes after one truth ( the ford administration's complicity in tearing 'orphans' from their mothers ) and stumbles upon others even more compelling . ,1
 . . . only bond can save us from the latest eccentric ,1
the first half bursts with a goofy energy previous disney films only used for a few minutes here and there . ,1
it's quite diverting nonsense . ,1
an old-fashioned scary movie ,1
for all the wit and hoopla ,1
what makes how i killed my father compelling ,1
renner ? s face is chillingly unemotive ,1
 . . . the kind of entertainment that parents love to have their kids see . ,1
it's a fine ,1
its engaging simplicity is driven by appealing leads . ,1
swimming is above all about a young woman's face ,1
a respectable venture on its own terms ,1
it's weird ,1
an elegant film with often surprising twists and an intermingling of naiveté and sophistication . ,1
blessed with two fine ,1
while this has the making of melodrama ,1
as a girl-meets-girl romantic comedy ,1
you don't need to know your ice-t's from your cool-j's to realize that as far as these shootings are concerned ,1
turturro is fabulously funny and over the top as a 'very sneaky' butler who excels in the art of impossible disappearing/reappearing acts,1
meant for star wars fans . it is there to give them a good time . ,1
from a deceptively simple premise ,1
simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . ,1
provides a very moving and revelatory footnote to the holocaust . ,1
terrific performances ,1
it's a compelling and horrifying story ,1
i like it . there is a freedom to watching stunts that are this crude ,1
that rare documentary that incorporates so much of human experience -- drama ,1
that rare movie that works on any number of levels -- as a film of magic and whimsy for children ,1
it's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue ,1
a sharp and quick documentary that is funny and pithy ,1
the script is smart ,1
the film does a solid job of slowly ,1
fred schepisi's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point . ,1
the directive to protect the code at all costs also begins to blur as the importance of the man and the code merge,1
overall ,1
easily one of the best and most exciting movies of the year . ,1
the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar . ,1
an engaging ,1
insomnia is one of the year's best films and pacino gives one of his most daring ,1
like vardalos and corbett ,1
i don't know if frailty will turn bill paxton into an a-list director ,1
despite its flaws . . . belinsky is still able to create an engaging story that keeps you guessing at almost every turn . ,1
each punch seen through prison bars ,1
the evocative imagery and gentle ,1
like the best of godard's movies . . . it is visually ravishing ,1
horns and halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth . ,1
oddly compelling . ,1
[has] an immediacy and an intimacy that sucks you in and dares you not to believe it's all true . ,1
it treats ana's journey with honesty that is tragically rare in the depiction of young women in film . ,1
captivates as it shows excess in business and pleasure ,1
a refreshingly realistic ,1
how good this film might be ,1
great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex . ,1
features one of the most affecting depictions of a love affair ever committed to film . ,1
to honestly address the flaws inherent in how medical aid is made available to american workers ,1
one of the best movies of the year . ,1
the usual movie rah-rah ,1
a superlative b movie -- funny ,1
those prone to indignation need not apply ; those susceptible to blue hilarity ,1
witless but watchable . ,1
like mike isn't going to make box office money that makes michael jordan jealous ,1
[dong] makes a valiant effort to understand everyone's point of view ,1
the trick when watching godard is to catch the pitch of his poetics ,1
at its best ,1
a modestly surprising movie . ,1
a headline-fresh thriller set among orthodox jews on the west bank ,1
there's a spontaneity to the chateau ,1
the first tunisian film i have ever seen ,1
like any good romance ,1
[kline's] utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code ,1
the film ,1
a thoroughly enjoyable ,1
feeling like a dope has rarely been more fun than it is in nine queens . ,1
leigh makes these lives count . and he allows a gawky actor like spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range . ,1
a lot of fun ,1
promises is one film that's truly deserving of its oscar nomination . ,1
what bubbles up out of john c . walsh's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch . ,1
if reno is to the left of liberal on the political spectrum ,1
beautiful ,1
ms . hutchins is talented enough and charismatic enough to make us care about zelda's ultimate fate . ,1
monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds . ,1
a mesmerizing cinematic poem from the first frame to the last . ,1
[it's] a clever thriller with enough unexpected twists to keep our interest . ,1
an undeniably moving film to experience ,1
nicole kidman evolved from star to superstar some time over the past year ,1
vividly conveys the shadow side of the 30-year friendship between two english women . ,1
the story has some nice twists but the ending and some of the back-story is a little tired . the performances are all solid ; it merely lacks originality to make it a great movie . ,1
manages to please its intended audience -- children -- without placing their parents in a coma-like state . ,1
mr . deeds is sure to give you a lot of laughs in this simple ,1
when you think you've figured out bielinsky's great game ,1
a strong first act and absolutely ,1
driven by a fantastic dual performance from ian holm . . . the film is funny ,1
a well-put-together piece of urban satire . ,1
"it's the sweet cinderella story that "" pretty woman "" wanted to be . ",1
it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster . ,1
what doesn't this film have that an impressionable kid couldn't stand to hear ? ,1
what saves it . . . and makes it one of the better video-game-based flicks ,1
a deeply felt and vividly detailed story about newcomers in a strange new world . ,1
it's a visual delight and a decent popcorn adventure ,1
it's a feel-good movie about which you can actually feel good . ,1
a full experience ,1
visually ,1
the powerpuff girls arrive on the big screen with their super-powers ,1
[raimi's] matured quite a bit with spider-man ,1
a new film from bill plympton ,1
a devastating indictment of unbridled greed and materalism . ,1
what makes the film special is the refreshingly unhibited enthusiasm that the people ,1
the film has a kind of hard ,1
the gags are often a stitch . ,1
the asylum material is gripping ,1
a bonanza of wacky sight gags ,1
one can't deny its seriousness and quality . ,1
good performances and a realistic ,1
this engrossing ,1
ryan gosling is ,1
 . . . somehow manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks . ,1
much of the lady and the duke is about quiet ,1
takes a simple premise and carries it to unexpected heights . ,1
with few respites ,1
its metaphors are opaque enough to avoid didacticism ,1
provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views . ,1
inventive ,1
hard to resist . ,1
comedian ,1
a naturally funny film ,1
pipe dream does have its charms . the leads are natural and lovely ,1
those who want to be jolted out of their gourd should drop everything and run to ichi . ,1
a bittersweet contemporary comedy about benevolent deception ,1
 . . . enthusiastically invokes the percussion rhythm ,1
sheds light on a subject few are familiar with ,1
despite the film's bizarre developments ,1
to get at the root psychology of this film would require many sessions on the couch of dr . freud . ,1
great over-the-top moviemaking if you're in a slap-happy mood . ,1
viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget . ,1
the magic ( and original running time ) of ace japanimator hayao miyazaki's spirited away survives intact in bv's re-voiced version . ,1
from the dull ,1
captures the raw comic energy of one of our most flamboyant female comics . ,1
it's not particularly subtle . . . however ,1
the auteur's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug . ,1
bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness . ,1
this enthralling documentary . . . is at once playful and haunting ,1
some remarkable achival film about how shanghai ( of all places ) served jews who escaped the holocaust . ,1
in a movie full of surprises ,1
the urban landscapes are detailed down to the signs on the kiosks ,1
a manically generous christmas vaudeville . ,1
tony gayton's script doesn't give us anything we haven't seen before ,1
a psychic journey deep into the very fabric of iranian . . . life . ,1
it's a smartly directed ,1
a true-blue delight . ,1
while puerile men dominate the story ,1
unlike lots of hollywood fluff ,1
for a film that's being advertised as a comedy ,1
vera has created a provocative ,1
a french film with a more down-home flavor . ,1
a fun ride . ,1
depending upon your reaction to this movie ,1
while bollywood/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals ,1
there are times when you wish that the movie had worked a little harder to conceal its contrivances ,1
fontaine masterfully creates a portrait of two strong men in conflict ,1
one fantastic ( and educational ) documentary . ,1
as janice ,1
sure ,1
dong shows how intolerance has the power to deform families ,1
the chateau belongs to rudd ,1
the cast ,1
it trusts the story it sets out to tell . ,1
i couldn't recommend this film more . ,1
as a good old-fashioned adventure for kids ,1
an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence . ,1
succeeds as a well-made evocation of a subculture . ,1
 . . . an interesting slice of history . ,1
me no lika da accents so good ,1
it's an experience in understanding a unique culture that is presented with universal appeal . ,1
what's surprising is how well it holds up in an era in which computer-generated images are the norm . ,1
brings together some of the biggest names in japanese anime ,1
wonder ,1
a flick about our infantilized culture that isn't entirely infantile . ,1
an exceptionally acted ,1
sensual ,1
angel presents events partly from the perspective of aurelie and christelle ,1
who needs mind-bending drugs when they can see this ,1
[a] smarter and much funnier version of the old police academy flicks . ,1
proof once again that if the filmmakers just follow the books ,1
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement . ,1
just how these families interact may surprise you . ,1
allen se atreve a atacar ,1
proves that some movie formulas don't need messing with -- like the big-bug movie . ,1
a surprisingly funny movie . ,1
this new movie version of the alexandre dumas classic is the stuff of high romance ,1
like all of egoyan's work ,1
if a big musical number like 'praise the lord ,1
 . . . fuses the events of her life with the imagery in her paintings so vividly that the artist's work may take on a striking new significance for anyone who sees the film . ,1
[clooney's] debut can be accused of being a bit undisciplined ,1
although made on a shoestring and unevenly acted ,1
a piquant meditation on the things that prevent people from reaching happiness . ,1
a timely look back at civil disobedience ,1
rifkin's references are . . . impeccable throughout . ,1
i'd be lying if i said my ribcage didn't ache by the end of kung pow . ,1
more than their unique residences ,1
the movie is ingenious fun . see it . ,1
the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic . ,1
una película oscura ,1
the script is smart and dark - hallelujah for small favors . ,1
an intelligent ,1
mr . polanski is in his element here : alone ,1
spectacular in every sense of the word ,1
this isn't exactly profound cinema ,1
this is a finely written ,1
tres greek writer and star nia vardalos has crafted here a worldly-wise and very funny script . ,1
os problemas têm início a partir do momento em que saímos do cinema e começamos a pensar sobre o que acabamos de ver . É então que sinais realmente desaponta . ,1
a tasty appetizer that leaves you wanting more . ,1
it gives devastating testimony to both people's capacity for evil and their heroic capacity for good . ,1
the film reminds me of a vastly improved germanic version of my big fat greek wedding -- with better characters ,1
morton deserves an oscar nomination . ,1
a colorful ,1
"the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him . . . there is never really a true "" us "" versus "" them "" . ",1
the history is fascinating ; the action is dazzling . they just don't work in concert . ,1
for those in search of something different ,1
a lovely film for the holiday season . ,1
it remains to be seen whether statham can move beyond the crime-land action genre ,1
a hypnotic cyber hymn and a cruel story of youth culture . ,1
it's a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor . ,1
at once subtle and visceral ,1
the performances of the children ,1
despite its lavish formalism and intellectual austerity ,1
this rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness ,1
adams ,1
a completely spooky piece of business that gets under your skin and ,1
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen . ,1
the ensemble cast turns in a collectively stellar performance ,1
not quite as miraculous as its dreamworks makers would have you believe ,1
a properly spooky film about the power of spirits to influence us whether we believe in them or not . ,1
the lightest ,1
like edward norton in american history x ,1
this is a very funny ,1
rarely ,1
the leanest and meanest of solondz's misanthropic comedies . ,1
a dark ,1
there are some movies that hit you from the first scene and you know it's going to be a trip . igby goes down is one of those movies . ,1
often messy and frustrating ,1
a burst of color ,1
an energetic ,1
lasker's canny ,1
it turns out to be smarter and more diabolical than you could have guessed at the beginning . ,1
cage makes an unusual but pleasantly haunting debut behind the camera . ,1
noyce has worked wonders with the material . ,1
it's mostly a pleasure to watch . and the reason for that is a self-aware ,1
the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy . ,1
a very well-meaning movie ,1
there aren't many conclusive answers in the film ,1
vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small ,1
a four star performance from kevin kline who unfortunately works with a two star script . ,1
dogtown & z-boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of james dean . ,1
if you don't flee ,1
payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey ,1
koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and ,1
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be . ,1
now as a former gong show addict ,1
succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides . ,1
the first bond movie in ages that isn't fake fun . ,1
this odd ,1
a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare ,1
a weird and wonderful comedy . ,1
the movie should jolt you out of your seat a couple of times ,1
has the capability of effecting change and inspiring hope . ,1
a first-class ,1
labute's careful handling makes the material seem genuine rather than pandering . ,1
in between all the emotional seesawing ,1
death to smoochy is often very funny ,1
a beautiful ,1
a wonderful ,1
amid the new populist comedies that underscore the importance of family tradition and familial community ,1
parris' performance is credible and remarkably mature . ,1
'enigma' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of 'we were soldiers . ',1
munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected . ,1
it grabs you in the dark and shakes you vigorously for its duration . ,1
leigh's daring here is that without once denying the hardscrabble lives of people on the economic fringes of margaret thatcher's ruinous legacy ,1
hashiguchi vividly captures the way young japanese live now ,1
uneven but a lot of fun . ,1
i know that i'll never listen to marvin gaye or the supremes the same way again,1
the two leads ,1
not as good as the full monty ,1
whenever it threatens to get bogged down in earnest dramaturgy ,1
unfolds as one of the most politically audacious films of recent decades from any country ,1
this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces . ,1
the graphic carnage and re-creation of war-torn croatia is uncomfortably timely ,1
left me with the visceral sensation of longing ,1
the characters are more deeply thought through than in most 'right-thinking' films . ,1
crammed with incident ,1
it's fun ,1
a simple tale of an unlikely friendship ,1
it might be 'easier' to watch on video at home ,1
there's very little sense to what's going on here ,1
witty ,1
a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley . ,1
woven together handsomely ,1
this is pure ,1
the 1960s rebellion was misdirected : you can't fight your culture . ,1
works because reno doesn't become smug or sanctimonious towards the audience . ,1
nettelbeck . . . has a pleasing way with a metaphor . ,1
a pure participatory event that malnourished intellectuals will gulp down in a frenzy . ,1
the cast delivers without sham the raw-nerved story . ,1
steven soderbergh's digital video experiment is a clever and cutting ,1
the film's highlight is definitely its screenplay ,1
it lets you brush up against the humanity of a psycho ,1
sillier ,1
the film is bright and flashy in all the right ways . ,1
elegant and eloquent [meditation] on death and that most elusive of passions ,1
cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most . ,1
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power . ,1
it excels because ,1
shot in rich ,1
there's no clear picture of who killed bob crane . but here's a glimpse at his life . ,1
spectacularly beautiful ,1
weird . rewarding . ,1
a summer entertainment adults can see without feeling embarrassed ,1
sparse but oddly compelling . ,1
a stirring ,1
the pinochet case is a searing album of remembrance from those who ,1
a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies . ,1
argento ,1
sleek and arty . ,1
with so many bad romances out there ,1
brash ,1
though jackson doesn't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape ,1
" "" the quiet american "" begins in saigon in 1952 . that's its first sign of trouble . ",1
a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides . ,1
be patient with the lovely hush ! and your reward will be a thoughtful ,1
the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes . ,1
godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love ,1
the kind of movie that comes along only occasionally ,1
unlike most surf movies ,1
the off-center humor is a constant ,1
a tasty slice of droll whimsy . ,1
mike leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life,1
awesome work : ineffable ,1
sparkling ,1
even if you're an agnostic carnivore ,1
where bowling for columbine is at its most valuable is in its examination of america's culture of fear as a root cause of gun violence . ,1
the result is somewhat satisfying -- it still comes from spielberg ,1
the all-french cast is marveilleux . ,1
there's a lot to recommend read my lips . ,1
a minor film with major pleasures from portuguese master manoel de oliviera . . . ,1
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day . ,1
audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching ,1
the movie is . . . very funny as you peek at it through the fingers in front of your eyes . ,1
nicks sustains the level of exaggerated ,1
a refreshing change from the usual whoopee-cushion effort aimed at the youth market . ,1
it finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice . ,1
 . . . an enjoyably frothy 'date movie' . . . ,1
the genius of the work speaks volumes ,1
two weeks notice has appeal beyond being a sandra bullock vehicle or a standard romantic comedy . ,1
"the movie's seams may show . . . but pellington gives "" mothman "" an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling . ",1
if mostly martha is mostly unsurprising ,1
a wild comedy that could only spring from the demented mind of the writer of being john malkovich . ,1
schnitzler does a fine job contrasting the sleekness of the film's present with the playful paranoia of the film's past . ,1
'a fresh-faced ,1
mana gives us compelling ,1
the sentimental script has problems ,1
a good documentary can make interesting a subject you thought would leave you cold . a case in point : doug pray's scratch . ,1
abderrahmane sissako's heremakono ( waiting for happiness ) is an elegiac portrait of a transit city on the west african coast struggling against foreign influences . ,1
in xxx ,1
an engrossing and grim portrait of hookers : what they think of themselves and their clients . ,1
it all plays out . . . like a high-end john hughes comedy ,1
the film is enriched by an imaginatively mixed cast of antic spirits ,1
this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt . ,1
it is refreshingly undogmatic about its characters . ,1
a moving and important film . ,1
deep intelligence and a warm ,1
famuyiwa's feature deals with its subject matter in a tasteful ,1
showtime is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation . ,1
sweet home alabama isn't going to win any academy awards ,1
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack,1
a gracious ,1
even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) ,1
a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers . ,1
it is a strength of a documentary to disregard available bias ,1
when twentysomething hotsies make movies about their lives ,1
maryam is more timely now than ever . ,1
an eloquent ,1
piccoli gives a superb performance full of deep feeling . ,1
what a concept ,1
the rare movie that's as crisp and to the point as the novel on which it's based . ,1
a film of epic scale with an intimate feeling ,1
sayles has an eye for the ways people of different ethnicities talk to and about others outside the group . ,1
" "" nicholas nickleby "" is a perfect family film to take everyone to since there's no new "" a christmas carol "" out in the theaters this year . charlie hunnam has the twinkling eyes ",1
niccol the filmmaker merges his collaborators' symbolic images with his words ,1
khouri manages ,1
impresses as a skillfully assembled ,1
it's a solid movie about people whose lives are anything but . ,1
though a touch too arthouse 101 in its poetic symbolism ,1
i simply can't recommend it enough . ,1
wiseman reveals the victims of domestic abuse in all of their pity and terror . ,1
muccino ,1
we want the funk - and this movie's got it . ,1
wow ,1
many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside ,1
sem se preocupar em criar momentos melodramáticos para arrancar lágrimas do espectador ,1
the storylines are woven together skilfully ,1
a miraculous movie ,1
baran is shockingly devoid of your typical majid majidi shoe-loving ,1
an ambitious 'what if ? ' that works . ,1
every moment crackles with tension ,1
a fine ,1
the series' message about making the right choice in the face of tempting alternatives remains prominent ,1
richly entertaining and suggestive of any number of metaphorical readings . ,1
a compelling allegory about the last days of germany's democratic weimar republic . ,1
offers a guilt-free trip into feel-good territory . ,1
a b-movie you can sit through ,1
devos delivers a perfect performance that captures the innocence and budding demons within a wallflower . ,1
disappointingly ,1
director todd solondz has made a movie about critical reaction to his two previous movies ,1
the word that comes to mind ,1
a fascinating case study of flower-power liberation -- and the price that was paid for it . ,1
bluer than the atlantic and more biologically detailed than an autopsy ,1
really is a pan-american movie ,1
obligada para impotentes ,1
an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget ,1
peppering this urban study with references to norwegian folktales ,1
ong's promising debut is a warm and well-told tale of one recent chinese immigrant's experiences in new york city . ,1
fantastic ! ,1
that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle . ,1
there's not much to fatale ,1
what redeems the film is the cast ,1
beautiful ,1
it's up to [watts] to lend credibility to this strange scenario ,1
the film is darkly atmospheric ,1
shyamalan takes a potentially trite and overused concept ( aliens come to earth ) and infuses it into a rustic ,1
 . . . the story ,1
it's plotless ,1
gondry's direction is adequate . . . but what gives human nature its unique feel is kaufman's script . ,1
the film's plot may be shallow ,1
with a large cast representing a broad cross-section ,1
the observations of this social/economic/urban environment are canny and spiced with irony . ,1
renner carries much of the film with a creepy and dead-on performance . ,1
jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,1
the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool ,1
